age_Ga,Neukum,Cui2024,Yue2026,Neukum_plus_CE6L,Cui2024_plus_CE6L,Yue2026_plus_CE6L
2.38,0.001995231756208746,0.0018217077867013452,0.0017560012589832438,0.0021006097580348994,0.001944500015690217,0.0017929168447793494
2.3850000000000002,0.00199944967140106,0.001825553268768261,0.001759700412955263,0.0021050725926311576,0.001948591370686302,0.0017966947100232287
2.39,0.002003668570807832,0.0018293994645629107,0.0017633999792920913,0.0021095371398047523,0.0019526829863127106,0.0018004730291772632
2.395,0.0020078884891298124,0.0018332464002327915,0.0017670999739544185,0.0021140034546134304,0.001956774872823245,0.0018042518195738756
2.4,0.002012109462291205,0.0018370941028833159,0.001770800413520696,0.002118471593884997,0.0019608670408751165,0.0018080310992073206
2.4050000000000002,0.002016331527482807,0.0018409426006129079,0.0017745013152110501,0.0021229416162742154,0.001964959501544815,0.001811810886758959
2.41,0.002020554723206659,0.0018447919225493784,0.0017782026969121142,0.0021274135823215437,0.0019690522663446037,0.0018155912016234927
2.415,0.0020247790893222818,0.0018486420988876402,0.0017819045772028306,0.0021318875545137603,0.0019731453472396675,0.001819372063936205
2.42,0.0020290046670945368,0.0018524931609288004,0.001785606975381244,0.0021363635973465347,0.0019772387566659284,0.0018231534946012388
2.4250000000000003,0.002033231499243171,0.0018563451411206856,0.0017893099114923354,0.00214084177738901,0.001981332507548567,0.001826935515320956
2.43,0.002037459629994115,0.0018601980730998506,0.0017930134063569303,0.002145322163350466,0.0019854266133212694,0.0018307181486264153
2.435,0.0020416891051325877,0.0018640519917351315,0.001796717481601732,0.002149804826149119,0.001989521087946235,0.0018345014179090178
2.44,0.0020459199720580697,0.0018679069331727872,0.00180042215969051,0.002154289838983142,0.001993615945934968,0.0018382853474533585
2.445,0.0020501522798412213,0.0018717629348832985,0.0018041274639565,0.002158777277403959,0.0019977112023698896,0.0018420699624713314
2.45,0.0020543860792828017,0.001875620035709882,0.0018078334186360573,0.0021632672193919013,0.002001806872926798,0.0018458552891375403
2.455,0.0020586214229746666,0.00187947827591878,0.0018115400489036107,0.002167759745434293,0.0020059029738982133,0.001849641354626057
2.46,0.002062858365362921,0.0018833376972513926,0.001815247380907973,0.002172254938606052,0.0020099995222176426,0.001853428187148588
2.465,0.0020670969628132896,0.0018871983429783216,0.001818955441810053,0.002176752884652876,0.0020140965354847936,0.0018572158159940943
2.47,0.0020713372736788044,0.001891060257955392,0.0018226642598220305,0.0021812536720771055,0.0020181940319917912,0.0018610042715699285
2.475,0.002075579358369866,0.0018949234886817263,0.0018263738642480438,0.0021857573922263473,0.0020222920307504115,0.0018647935854445368
2.48,0.0020798232794267827,0.0018987880833599487,0.0018300842855264571,0.0021902641393849497,0.0020263905515204,0.0018685837903917983
2.485,0.0020840691015948667,0.0019026540919585915,0.0018337955552737589,0.002194774010868413,0.0020304896148388967,0.0018723749204370527
2.49,0.002088316891902175,0.0019065215662767898,0.0018375077063301627,0.0021992871071208385,0.0020345892420510193,0.0018761670109048868
2.495,0.0020925667197399934,0.001910390560011346,0.0018412207728069696,0.0022038035318155116,0.0020386894553416517,0.0018799600984687455
2.5,0.002096818656946156,0.0019142611288262504,0.0018449347901357699,0.0022083233919587167,0.002042790277768484,0.0018837542212024388
2.505,0.0021010727778913076,0.0019181333304247516,0.0018486497951195411,0.0022128467979968874,0.0020468917332963485,0.001887549418633613
2.5100000000000002,0.0021053291595682006,0.0019220072246240619,0.0018523658259857318,0.0022173738639272088,0.0020509938468329103,0.0018913457317992672
2.515,0.0021095878816841432,0.001925882873432803,0.001856082922441391,0.002221904707411766,0.002055096644265758,0.001895143203303383
2.52,0.0021138490267567102,0.0019297603411312918,0.0018598011257304429,0.0022264394498953707,0.0020592001525009604,0.001898941877376765
2.525,0.0021181126802128233,0.0019336396943547606,0.0018635204786931663,0.00223097821672717,0.0020633043995031326,0.0019027417999391556
2.5300000000000002,0.0021223789304913275,0.001937521002179631,0.0018672410258279858,0.002235521137286169,0.002067409414337083,0.0019065430186637304
2.535,0.0021266478691491816,0.0019414043362129475,0.0018709628133556481,0.0022400683451107837,0.002071515227211096,0.0019103455830440494
2.54,0.0021309195909713975,0.0019452897706850867,0.0018746858892858874,0.0022446199780325683,0.0020756218695219203,0.0019141495444635695
2.545,0.002135194194084851,0.0019491773825458633,0.0018784103034866668,0.002249176178314228,0.002079729373901526,0.0019179549562678097
2.5500000000000003,0.002139471780076108,0.0019530672515641577,0.0018821361077561017,0.002253737092792082,0.0020838377742657017,0.001921761873839272
2.555,0.0021437524541133997,0.0019569594604311913,0.0018858633558971676,0.002258302873023099,0.0020879471058645595,0.0019255703546752205
2.56,0.00214803632507291,0.0019608540948675883,0.0018895921037952988,0.002262873675436659,0.002092057405335035,0.0019293804584684373
2.565,0.002152323505669501,0.0019647512437343593,0.0018933224094989896,0.002267449661491203,0.002096168710755444,0.001933192247191054
2.57,0.0021566141125920575,0.0019686509991479447,0.0018970543333035172,0.002272030997835906,0.0021002810617021936,0.0019370057851815887
2.575,0.002160908266643601,0.001972553456599485,0.0019007879378379032,0.002276617856477558,0.002104394499308717,0.0019408211392353087
2.58,0.00216520609288634,0.001976458715078446,0.0019045232881552414,0.0022812104149528057,0.0021085090663267333,0.0019446383786980352
2.585,0.0021695077207918414,0.001980366877200786,0.001908260451826524,0.0022858088565059303,0.002112624807189913,0.0019484575755635413
2.59,0.0021738132843964904,0.0019842780493418105,0.0019119994990380957,0.002290413370272346,0.0021167417680800498,0.0019522788045746586
2.595,0.002178122922462433,0.001988192341773895,0.0019157405026928827,0.0022950241514679923,0.0021208599969958376,0.001956102143328253
2.6,0.002182436778644195,0.0019921098688092573,0.001919483538515537,0.002299641401584815,0.0021249795438243496,0.0019599276723842006
2.605,0.002186755001661174,0.001996030748947956,0.0019232286851616552,0.002304265328592539,0.0021291004604153323,0.001963755475378534
2.61,0.002191077745476212,0.001999955105031312,0.0019269760243312184,0.002308896147146918,0.002133222800658422,0.0019675856391409025
2.615,0.002195405169480468,0.002003883064400954,0.0019307256408864274,0.0023135340788046875,0.0021373466205633984,0.0019714182538165185
2.62,0.0021997374386848,0.002007814759063683,0.0019344776229740968,0.0023181793522454226,0.002141471978343595,0.0019752534129927617
2.625,0.0022040747239179077,0.002011750325862386,0.0019382320621527873,0.0023228322035005306,0.0021455989345025945,0.001979091213830618
2.63,0.0022084172020314496,0.002015689906653204,0.0019419890535248576,0.002327492876189608,0.00214972755192433,0.0019829317572011363
2.6350000000000002,0.002212765056112396,0.0020196336484891953,0.001945748695873629,0.0023321616217643914,0.0021538578959667356,0.001986775147827096
2.64,0.0022171184757028713,0.0020235817038107206,0.0019495110918058567,0.0023368386997605524,0.0021579900345590768,0.0019906214944300843
2.645,0.002221477657027744,0.002027534230642813,0.0019532763478997176,0.002341524378057592,0.0021621240383031147,0.001994470909883188
2.65,0.002225842803230243,0.002031491392799771,0.0019570445748585265,0.0023462189331470845,0.0021662599805782477,0.00199832351136952
2.6550000000000002,0.002230214124615881,0.0020354533600972463,0.001960815887670397,0.0023509226504095466,0.002170397937650791,0.002002179420546794
2.66,0.002234591838904974,0.0020394203085721072,0.00196459040577409,0.002355635824400211,0.002174537988787552,0.002006038763718187
2.665,0.0022389761714940713,0.002043392420710355,0.0019683682532312748,0.002360358759143984,0.0021786802163738807,0.0020099016720097245
2.67,0.002243367355726597,0.002047369885683382,0.00197214955890546,0.0023650917684398852,0.002182824706036355,0.0020137682815544403
2.6750000000000003,0.0022477656331730367,0.0020513528995929004,0.0019759344566478505,0.002369835176175279,0.0021869715467703037,0.002017638733683566
2.68,0.0022521712539209974,0.0020553416657248277,0.0019797230854903987,0.0023745893166502003,0.0021911208310723376,0.002021513175125023
2.685,0.0022565844768755033,0.0020593363948124845,0.0019835155898463236,0.0023793545349121183,0.0021952726550780984,0.002025391758209495
2.69,0.002261005570069872,0.002063337305309433,0.0019873121197183977,0.002384131187101453,0.0021994271187054286,0.002029274641084366
2.695,0.0022654348109875534,0.002067344623672303,0.00199111283091529,0.0023889196408082023,0.0022035843258031685,0.002033161987935831
2.7,0.002269872486895316,0.002071358584653992,0.0019949178852762856,0.002393720275440037,0.0022077443843058157,0.0020370539692194847
2.705,0.00227431889518818,0.002075379431607594,0.001998727450904701,0.0023985334826022277,0.002211907406394259,0.0020409507618997158
2.71,0.0022787743437465147,0.002079407416801471,0.0020025417024103374,0.002403359666489784,0.0022160735086628443,0.002044852549698246
2.715,0.002283239151305718,0.002083442801745868,0.0020063608211613134,0.0024081992442922064,0.002220242812293012,0.002048759523352155
2.72,0.0022877136478389425,0.0020874858575314864,0.0020101849955456506,0.0024130526466112443,0.0022244154432337587,0.00205267188088176
2.725,0.0022921981749533023,0.002091536865180463,0.002014014421242976,0.002417920317892087,0.0022285915323892085,0.0020565898278687243
2.73,0.0022966930863000602,0.002095596116010217,0.002017849301506751,0.0024228027168684187,0.0022327712158135577,0.0020605135777447842
2.735,0.002301198747999268,0.002099663912010612,0.0020216898474574143,0.002427700317021779,0.0022369546349136904,0.002064443352091503
2.74,0.0023057155390793847,0.002103740566234945,0.002025536278386879,0.0024326136070556958,0.0022411419366597666,0.0020683793809514683
2.745,0.0023102438519323905,0.002107826403205256,0.002029388822074808,0.002437543091385051,0.0022453332738040918,0.0020723219031513742
2.75,0.002314784092784951,0.0021119217593324868,0.0020332477151171367,0.0024424892906411916,0.0022495288051086033,0.0020762711666374406
2.755,0.0023193366821861873,0.0021160269833520326,0.0020371132032673102,0.002447452742193274,0.0022537286955813013,0.0020802274288236377
2.7600000000000002,0.002323902055512651,0.0021201424367752494,0.002040985541790724,0.002452434000686365,0.002257933116721985,0.0020841909569532108
2.765,0.002328480663491097,0.0021242684943575023,0.0020448649958328896,0.0024574336385968466,0.0022621422467776512,0.0020881620284740063
2.77,0.002333072972739691,0.0021284055445833614,0.0020487518408018445,0.0024624522468056813,0.00226635627100795,0.0020921409314281353
2.775,0.002337679466328298,0.0021325539901695745,0.00205264636276537,0.002467490435190094,0.0022705753819610747,0.0020961279648565078
2.7800000000000002,0.002342300644358525,0.0021367142485864627,0.0020565488588635728,0.0024725488332342917,0.002274799779760513,0.0021001234392188208
2.785,0.0023469370245642143,0.0021408867525984187,0.002060459637737449,0.002477628090659802,0.002279029672403074,0.00210412767682958
2.79,0.0023515891429331057,0.0021450719508242094,0.002064379019974025,0.002482728878076091,0.002283265276068645,0.0021081410123107735
2.795,0.0023562575543504263,0.0021492703083177997,0.002068307338568734,0.002487851887652085,0.0022875068154421317,0.0021121637930618295
2.8000000000000003,0.002360942833265159,0.0021534823071704613,0.0020722449394056843,0.0024929978338092936,0.002291754524048066,0.002116196379747518
2.805,0.0023656455743798098,0.002157708447134932,0.002076192181756521,0.002498167453937199,0.0022960086445983755,0.0021202391468044825
2.81,0.0023703663933644925,0.0021619492462724493,0.0020801494387985933,0.0025033615091316656,0.0023002694293538417,0.0021242924829671175
2.815,0.002375105927596191,0.002166205241623483,0.002084117098153179,0.002508580784957071,0.0023045371404997682,0.0021283567918135224
2.82,0.002379864836924084,0.0021704769899030417,0.002088095562444539,0.002513826092232949,0.002308812050536439,0.0021324324923323043
2.825,0.002384643804461853,0.0021747650682214506,0.0020920852498806145,0.002519098267845917,0.002313094442684931,0.002136520019511024
2.83,0.0023894435374079283,0.002179070074831537,0.0020960865948561947,0.002524398175587708,0.002317384611308896,0.002140619824947109
2.835,0.00239426476789465,0.0021833926299031914,0.0021001000485794345,0.0025297267070201477,0.0023216828623529345,0.002144732377482099
2.84,0.0023991082538673734,0.002187733376326294,0.002104126079722619,0.0025350847823679343,0.0023259895137982206,0.002148858163860105
2.845,0.0024039747799945634,0.002192092980543074,0.002108165175098121,0.0025404733514401232,0.002330304896136044,0.0021529976894114162
2.85,0.0024088651586099807,0.0021964721334109425,0.0021122178403605116,0.002545893394581235,0.002334629352859989,0.002157151478762204
2.855,0.0024137802306880853,0.002200871551096953,0.0021162846007358586,0.0025513459236529462,0.0023389632409774757,0.002161320076571332
2.86,0.002418720866853831,0.00220529197600502,0.002120366001779243,0.0025568319830473313,0.0023433069315414255,0.0021655040482952983
2.865,0.002423687968428061,0.0022097341777371103,0.0021244626101616,0.0025623526507326873,0.0023476608102028424,0.0021697039809823846
2.87,0.002428682468509763,0.0022141989540896438,0.0021285750144870133,0.002567909039332976,0.002352025277785137,0.0021739204840971345
2.875,0.0024337053330964796,0.002218687132086406,0.002132703826141643,0.0025735022972419716,0.002356400750881043,0.002178154190376311
2.88,0.0024387575622442253,0.0022231995690492902,0.0021368496801755137,0.002579133609773229,0.0023607876624730196,0.0021824057567175377
2.8850000000000002,0.0024438401912682947,0.0022277371537082766,0.0021410132362184287,0.0025848042003470146,0.0023651864625780627,0.0021866758651018763
2.89,0.0024489542919864074,0.0022323008073520676,0.0021451951794313378,0.0025905153317154054,0.0023695976189178785,0.002190965223551627
2.895,0.0024541009740056915,0.002236891485020882,0.002149396221494526,0.0025962683072267693,0.002374021617615435,0.0021952745671247084
2.9,0.0024592813860550285,0.0022415101767429466,0.002153617101634054,0.0026020644721308954,0.002378458963918904,0.0021996046589470037
2.9050000000000002,0.002464496717364388,0.002246157908816285,0.002157858587687922,0.0026079052149260875,0.0023829101829540944,0.0022039562912841266
2.91,0.002469748199092781,0.0022508357451374627,0.002162121477213503,0.002613791968749562,0.0023873758205064824,0.002208330286654111
2.915,0.00247503710580657,0.0022555447885790193,0.0021664065986378407,0.0026197262128125473,0.0023918564438340146,0.0022127274989825964
2.92,0.0024803647570098915,0.0022602861824173553,0.0021707148124524654,0.002625709473881519,0.0023963526425118805,0.0022171488148021116
2.9250000000000003,0.0024857325187290433,0.00226506111181293,0.0021750470124544613,0.0026317433278070586,0.002400865029310528,0.0022215951544971636
2.93,0.0024911418051527284,0.002269870805344692,0.0021794041270355646,0.0026378294011018574,0.0024053942411082136,0.002226067473596861
2.935,0.0024965940803301327,0.0022747165366007196,0.0021837871205211607,0.002643969372569461,0.0024099409398394677,0.0022305667641169032
2.94,0.002502090859928872,0.0022795996258271342,0.002188196994561103,0.0026501649749853646,0.00241450581348086,0.0022350940559528088
2.945,0.002507633713054917,0.002284521441637424,0.00219263478957437,0.0026564179968321666,0.002419089577075556,0.002239650418326344
2.95,0.0025132242641366896,0.0022894834027843885,0.0021971015862496304,0.0026627302840904962,0.00242369297379818,0.0022442369612871867
2.955,0.0025188641948755753,0.002294486979996995,0.002201598507103895,0.002669103742087518,0.0024283167760615703,0.0022488548372719226
2.96,0.0025245552462652234,0.002299533697884537,0.0022061267181014916,0.0026755403374048754,0.0024329617866670813,0.0022535052427225806
2.965,0.002530299220682027,0.002304625136910539,0.002210687430335709,0.0026820420998479567,0.0024376288400001357,0.002258189419766967
2.97,0.0025360979840493123,0.0023097629354389896,0.002215281901775521,0.002688611124478483,0.002442318803272818,0.0022629086579631615
2.975,0.0025419534680778343,0.002314948791855526,0.002219911439079922,0.0026952495737124363,0.002447032577815347,0.002267664296110628
2.98,0.0025478676725852654,0.0023201844667663355,0.0022245773994824915,0.002701959679485435,0.0024517711004183656,0.0022724577241304837
2.985,0.002553842667897459,0.002325471785277616,0.0022292811927488937,0.0027087437454877267,0.002456535344728038,0.002277290385017562
2.99,0.0025598805973343804,0.0023308126393585355,0.002234024283210146,0.0027156041494710327,0.0024613263226960277,0.0022821637768670184
2.995,0.0025659836797836794,0.0023362089902907684,0.0022388081918745853,0.002722543345629549,0.002466145086086525,0.0022870794549783146
3.0,0.002572154212365007,0.002341662871207767,0.00224363449862158,0.0027295638670575065,0.0024709927280425685,0.002292039034039556
3.005,0.002578394573188263,0.0023471763897270556,0.002248504844480148,0.00273666832828573,0.0024758703847139797,0.002297044190395221
3.0100000000000002,0.002584707224209092,0.0023527517306789697,0.0022534209339957686,0.0027438594278997473,0.002480779236949353,0.002302096664400497
3.015,0.0025910947141850626,0.0023583911589353493,0.002258384537688807,0.002751139951242069,0.0024857205120546086,0.0023071982628655036
3.02,0.0025975596817360666,0.002364097022341873,0.002263397494608088,0.0027585127732013453,0.002490695485620731,0.00231235086159286
3.025,0.0026041048585126224,0.0023698717547578118,0.0022684617149833076,0.0027659808610911887,0.002495705483423416,0.0023175564080121407
3.0300000000000002,0.0026107330724758865,0.0023757178792071488,0.00227357918298011,0.002773547277621551,0.0025007518833974536,0.002322816923914929
3.035,0.0026174472512933023,0.0023816380111451358,0.002278751959561793,0.002781215183965622,0.002505836117688787,0.002328134508294305
3.04,0.0026242504258539813,0.002387634861844524,0.0022839821854617887,0.0027889878429253347,0.0025109596747873073,0.0023335113402927665
3.045,0.0026311457339080156,0.0023937112419058536,0.002289272084271181,0.0027968686221986317,0.0025161241017435543,0.0023389496822627067
3.0500000000000003,0.002638136423834112,0.002399870064896331,0.0022946239656457374,0.0028048609977517716,0.0025213310064726275,0.00234445188294376
3.055,0.002645225858540055,0.002406114351122029,0.002300040228637062,0.0028129685573000545,0.0025265820601487396,0.002350020380761473
3.06,0.002652417519500698,0.002412447231538278,0.0023055233651526896,0.0028211950039004493,0.002531878999693977,0.0023556577072519325
3.065,0.002659715010938315,0.002418871951803311,0.0023110759635500927,0.00282954415965972,0.002537223630364975,0.002361366490617164
3.0700000000000003,0.0026671220641503466,0.0024253918764804198,0.0023167007123698095,0.0028380199695617636,0.002542617828441357,0.0023671494594162926
3.075,0.0026746425419897236,0.002432010493394054,0.0023224004042130485,0.002846626505417991,0.002548063544019941,0.002373009446397647
3.08,0.002682280443503164,0.0024387314181455078,0.002328177939769389,0.002855367969944719,0.002553562803918884,0.0023789493924771922
3.085,0.0026900399087329972,0.0024455583987940408,0.0023340363320003706,0.0028642487009716343,0.0025591177146960737,0.00238497235086888
3.09,0.0026979252236882887,0.002452495320709488,0.002339978710485005,0.002873273175785563,0.0025647304657862788,0.0023910814913727105
3.095,0.0027059408254912353,0.0024595462116026507,0.0023460083259334895,0.0028824460156138877,0.0025704033327617133,0.0023972801048265397
3.1,0.002714091307705002,0.0024667152467399717,0.0023521285548756213,0.0028917719902520973,0.0025761386807208863,0.0024035716077278678
3.105,0.0027223814258494176,0.0024740067543492545,0.0023583429045306776,0.0029012560228401135,0.0025819389678107744,0.002409959547032119
3.11,0.0027308161031111234,0.00248142522122342,0.0023646550178657863,0.0029109031947921723,0.002587806748887563,0.002416447605134136
3.115,0.002739400436255055,0.0024889752985295588,0.002371068678850085,0.0029207187508851905,0.002593744679321413,0.002423039605039894
3.12,0.002748139701744345,0.0024966618078307926,0.002377587817912236,0.0029307081045107227,0.0025997555189509127,0.0024297395157356913
3.125,0.002757039362075999,0.002504489747328759,0.002384216517609187,0.002940876843095765,0.0026058421361931077,0.00243655145776237
3.13,0.0027661050723399474,0.0025124642983347795,0.0023909590185143322,0.00295123073369783,0.002612007512315232,0.002443479709002373
3.1350000000000002,0.002775342687009353,0.0025205908319781037,0.0023978197253335855,0.0029617757287798982,0.0026182547458744937,0.0024505287106877916
3.14,0.0027847582669703243,0.00252887491615991,0.002404803213258165,0.002972517972171027,0.0026245870573325353,0.0024577030736378166
3.145,0.0027943580867994845,0.002537322322762073,0.0024119142345632814,0.0029834638052185936,0.00263100779385144,0.0024650075847343755
3.15,0.002804148642298119,0.0025459390351200107,0.002419157725462214,0.002994619773138322,0.0026375204342784183,0.002472447213645032
3.1550000000000002,0.0028141366582919644,0.0025547312557693182,0.002426538813225687,0.0030059926315684567,0.0026441285943266074,0.0024800271198026024
3.16,0.0028243290967059874,0.0025637054144761833,0.002434062823576794,0.0030175893533346495,0.002650836031959695,0.002487752659651279
3.165,0.002834733164923874,0.0025728681765620075,0.0024417352883721517,0.0030294171354323315,0.002657646652988385,0.0024956293941694567
3.17,0.0028453563244422333,0.0025822264515330032,0.0024495619535803556,0.0030414834062335574,0.002664564516887045,0.0025036630966798054
3.1750000000000003,0.002856206299829943,0.002591787402025925,0.002457548787569235,0.0030537958329255504,0.0026715938428391894,0.0025118597609575734
3.18,0.0028672910880033586,0.002601558453081537,0.0024657019897138784,0.003066362329188379,0.002678739016020807,0.002520225609648501
3.185,0.002878618967828562,0.0026115473017578193,0.002474027999337829,0.003079191063119474,0.0026860045941308947,0.0025287671030081718
3.19,0.002890198510062141,0.0026217619270953404,0.0024825335050003543,0.0030922904654129084,0.0026933953141789094,0.0025374909479750733
3.1950000000000003,0.002902038587642469,0.0026322106004477317,0.0024912254541431807,0.0031056692378016292,0.0027009160995392586,0.0025464041075901073
3.2,0.002914148386343812,0.0026429018961905987,0.0025001110631106046,0.0031193363617711004,0.0027085720672833306,0.0025555138107757848
3.205,0.0029265374158060874,0.002653844702822775,0.0025091978275574417,0.003133301107553088,0.0027163685357999845,0.0025648275624888333
3.21,0.0029392155209534898,0.002665048234474257,0.0025184935332598145,0.0031475730434085787,0.0027243110327158458,0.0025743531542604795
3.215,0.0029521928938157117,0.002676522042835742,0.0025280062673443716,0.0031621620452091373,0.0027324053031272046,0.002584098675139212
3.22,0.002965480085765951,0.0026882760295251986,0.002537744429952142,0.0031770783063263027,0.0027406573181557817,0.002594072523051386
3.225,0.0029790880201903867,0.002700320458907493,0.002547716746353835,0.0031923323478389005,0.0027490732838410877,0.0026042834165956297
3.23,0.002993028005604363,0.0027126659713836688,0.0025579322795340792,0.003207935029068543,0.002757659650382639,0.0026147404072876233
3.235,0.0030073117492310027,0.002725323597167066,0.0025684004432627206,0.0032238975584538004,0.0027664231217457793,0.002625452892272429
3.24,0.0030219513710585677,0.002738304770564147,0.002579131015672064,0.003240231504773987,0.0027753706656454126,0.0026364306275222502
3.245,0.0030369594183934467,0.0027516213447784862,0.0025901341533596123,0.003256948808733776,0.002784509523922525,0.0026476837415381304
3.25,0.003052348880926242,0.00276528560725712,0.002601420406036668,0.003274061794920254,0.002793847223328945,0.002659222749574863
3.255,0.003068133206329041,0.002779310295599101,0.0026130007317439023,0.003291583184144373,0.0028033915867363935,0.0026710585684090594
3.2600000000000002,0.0030843263164026134,0.0027937086140468717,0.0026248865126558565,0.00330952610617918,0.002813150744786529,0.0026832025316711416
3.265,0.0031009426237929094,0.002808494250581793,0.00263708957149715,0.003327904112907557,0.0028231331479993287,0.002695666405762773
3.27,0.003117997049296938,0.002823681394645982,0.0026496221885940903,0.0033467311918926605,0.002833347579357852,0.002708462406382104
3.275,0.0031355050397788038,0.0028392847555133755,0.002662497119586273,0.0033660217803846296,0.0028438031673881014,0.0027216032156800233
3.2800000000000002,0.003153482586717417,0.002855319581333837,0.0026757276138236986,0.0033857907797776,0.002854509399753492,0.002735102000071506
3.285,0.0031719462454081375,0.0028718016788749235,0.0026893274334759704,0.00340605357053149,0.0028654761373841406,0.002748972428727096
3.29,0.003190913154841434,0.0028887474339869233,0.002703310873381112,0.003426826027573524,0.002876713629162059,0.0027632286927704777
3.295,0.003210401058282393,0.00290617383281761,0.002717692781662641,0.003448124536194889,0.002888232527184069,0.0027778855252090936
3.3000000000000003,0.003230428324575817,0.0029240984838042132,0.0027324885811446306,0.0034699660084584515,0.002900043902625218,0.0027929582216258183
3.305,0.0032510139702024727,0.0029425396404710517,0.00274771429159564,0.003492367900133965,0.0029121592622262825,0.002808462661660721
3.31,0.003272177682113002,0.0029615162250623897,0.0027633865528336196,0.0035153482281777486,0.002924590565429942,0.0028244153313131204
3.315,0.0032939398413668742,0.002981047853041054,0.0027795226487250806,0.0035389255887742993,0.0029373502421911196,0.002840833346095229
3.3200000000000003,0.0033163215476047967,0.0030011548584845844,0.0027961405321131677,0.0035631191759579305,0.0029504512114880256,0.0028577344750699077
3.325,0.0033393446443839452,0.0030218583204117545,0.0028132588507105705,0.0035879488008330835,0.0029639069005614692,0.0028751371658063012
3.33,0.003363031745406468,0.0030431800900735913,0.0028308969739946443,0.003613434911412551,0.00297773126491109,0.0028930605702883997
3.335,0.0033874062616727108,0.003065142819244182,0.0028490750211434927,0.003639598613093478,0.002991938809078291,0.002911524571812898
3.34,0.0034124924295918066,0.003087769989547933,0.002867813890053342,0.0036664616897916537,0.003006544608246808,0.002930549812914157
3.345,0.003438315340083369,0.0031110859428612235,0.0028871352874790274,0.0036940466257552465,0.00302156433069311,0.0029501577243554603
3.35,0.0034649009687052167,0.003135115912827839,0.0029070617603410747,0.003722376628079821,0.0030370142611200403,0.002970370555227296
3.355,0.0034922762068433488,0.0031598860575289753,0.002927616728244548,0.0037514756499472173,0.003052911324908469,0.0029912114041949385
3.36,0.00352046889400157,0.003185423493350101,0.002948824517256529,0.003781368414611507,0.0030692731133230445,0.0030127042519391984
3.365,0.0035495078512295724,0.0032117563300885503,0.0029707103949909697,0.0038120804401561093,0.0030861179097096164,0.003034873994835924
3.37,0.003579422915729589,0.003238913707347269,0.0029933006070515114,0.003843638065046776,0.003103464716723305,0.003057746479921528
3.375,0.003610244976683209,0.003266925832261866,0.0030166224148848405,0.0038760684745061404,0.003121333284627814,0.0030813485411936934
3.38,0.0036420060123413278,0.003295824018609802,0.0030407041350991597,0.003909399727736138,0.0031397441407080753,0.003105708037298171
3.3850000000000002,0.003674739128421798,0.00332564072735233,0.003065575180304494,0.003943660786015624,0.0031587186198400756,0.0031308538906546684
3.39,0.0037084785978608653,0.003356409608661696,0.0030912661015337272,0.00397888154170129,0.0031782788962633553,0.0031568161280767235
3.395,0.0037432599019661624,0.003388165545488039,0.003117808632305569,0.004015092848160949,0.0031984480166035298,0.0031836259229426614
3.4,0.0037791197730206163,0.0034209446987223373,0.003145235734392975,0.0040523265506691285,0.0032192499341939795,0.003211315638976823
3.4050000000000002,0.003816096238388471,0.0034547845540139122,0.0031735816453630633,0.004090615518295948,0.0032407095447478376,0.0032399188757025587
3.41,0.003854228666176352,0.003489723970303103,0.003202881927957043,0.004129993676821167,0.0032628527234333914,0.0032694705156308375
3.415,0.0038935578125042503,0.0035258032301319527,0.003233173521381455,0.004170496042706421,0.0032857063634081337,0.003300006773250755
3.42,0.003934125870443121,0.003563064091797999,0.003264494794584611,0.004212158758159612,0.0033092984158688216,0.003331565245890701
3.4250000000000003,0.003975976520677909,0.003601549843418761,0.003296885601595135,0.004255019127326585,0.003333657931677187,0.0033641849665216744
3.43,0.004019154983956791,0.003641305358976846,0.003330387339002379,0.004299115653646343,0.0033588151046233137,0.003397906458576837
3.435,0.004063708075389681,0.0036823771564183268,0.003365043005661661,0.0043444880784071944,0.0033848013163910993,0.0034327717928643846
3.44,0.0041096842606611166,0.0037248134578795004,0.003400897264710383,0.004391177420542439,0.0034116491832927548,0.003468824646653581
3.4450000000000003,0.0041571337142250735,0.003768664252120117,0.003437996507984515,0.004439226017705457,0.0034393926048419433,0.0035061103650169912
3.45,0.00420610837955156,0.003813981359243803,0.0034763889229283192,0.004488677568665299,0.0034680668142379007,0.0035446760245150433
3.455,0.004256662031497379,0.0038608184977895806,0.0035161245620938635,0.004539577177065296,0.0034977084308357364,0.0035845704993123714
3.46,0.004308850340875872,0.003909231354281244,0.0035572554153305,0.004591971396588447,0.0035283555146810213,0.003625844529818785
3.465,0.004362730941303248,0.003959277655324719,0.003599835484768471,0.004645908277574803,0.0035600476231898827,0.0036685507939512763
3.47,0.0044183634984017225,0.004011017242346685,0.003643920862704789,0.004701437415137604,0.003592825870059056,0.0037127439811171477
3.475,0.004475809781442555,0.004064512149071283,0.0036895698125036613,0.004758609998826258,0.0036267329864935567,0.003758480869022157
3.48,0.004535133737515077,0.004119826681835198,0.003736842852628256,0.0048174788638859975,0.003661813384843232,0.003805820403411562
3.485,0.004596401568310671,0.0041770275028450545,0.0037858028439248896,0.004878098544165424,0.0036981132247429,0.0038548237808560563
3.49,0.0046596818096139685,0.004236183716484996,0.0038365150802855902,0.004940525326725015,0.0037356804818545856,0.0039055545346988506
3.495,0.004725045413596668,0.004297366958786114,0.0038890473828197625,0.0050048173082012344,0.003774565019314247,0.003958078624284628
